tipo,wr0,wr1,wr2,wr3,wr4,wr5,wr6,wr7,wr8,wr9,wr10,wr11,wr12,wr13,wr14,wr15,wr16,wr17,wr18,wr19,wr20,wr21,wr22,wr23,wr24,wr25,wr26,wr27,wr28,wr29,wr30,wr31,wr32,wr33,wr34,wr35,wr36,wr37,wr38,wr39,wr40,wr41,wr42,wr43,wr44,wr45,wr46,wr47,wr48,wl0,wl1,wl2,wl3,wl4,wl5,wl6,wl7,wl8,wl9,wl10,wl11,wl12,wl13,wl14,wl15,wl16,wl17,wl18,wl19,wl20,wl21,wl22,wl23,wl24,wl25,wl26,wl27,wl28,wl29,wl30,wl31,wl32,wl33,wl34,wl35,wl36,wl37,wl38,wl39,wl40,wl41,wl42,wl43,wl44,wl45,wl46,wl47,wl48,br0,br1,br2,br3,br4,br5,br6,br7,br8,br9,br10,br11,br12,br13,br14,br15,br16,br17,br18,br19,br20,br21,br22,br23,br24,br25,br26,br27,br28,br29,br30,br31,br32,br33,br34,br35,br36,br37,br38,br39,br40,br41,br42,br43,br44,br45,br46,br47,br48,bl0,bl1,bl2,bl3,bl4,bl5,bl6,bl7,bl8,bl9,bl10,bl11,bl12,bl13,bl14,bl15,bl16,bl17,bl18,bl19,bl20,bl21,bl22,bl23,bl24,bl25,bl26,bl27,bl28,bl29,bl30,bl31,bl32,bl33,bl34,bl35,bl36,bl37,bl38,bl39,bl40,bl41,bl42,bl43,bl44,bl45,bl46,bl47,bl48,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,r
1,0,8,17,0,0,28,0,8,0,0,8,8,8,8,0,21,8,0,8,21,0,8,0,0,0,8,0,8,0,0,8,8,0,0,28,8,8,0,0,17,0,0,8,8,0,8,21,34,0,0,8,8,0,0,21,0,8,0,0,8,0,0,0,8,17,17,0,8,8,0,8,0,0,0,0,0,0,0,8,0,0,0,8,17,17,8,0,8,0,0,8,8,8,0,0,0,17,0,10,9,14,22,16,20,18,17,17,15,15,13,19,15,13,21,22,18,26,10,19,10,13,13,11,13,4,11,10,15,11,2,13,10,20,16,23,17,21,4,16,13,8,14,11,9,13,13,2,13,10,14,17,15,24,20,17,17,18,15,10,17,15,16,22,23,21,26,15,20,8,12,10,8,10,9,13,12,13,10,2,17,15,24,17,23,20,24,11,18,15,11,15,12,11,13,15,9,46,57,28,64,54,53,41,40,45,43,37,49,27,49,43,62,59,65,69,53,69,43,45,48,48,62,64,45,45,75,46,19,43,35,65,24,64,67,62,40,62,43,48,49,45,74,45,70,61,21.0,127911,127911,127911,127911,127911,127911,127911,127911,127911,127911,126518,126518,126518,126518,126518,126518,126518,126518,126518,126518,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,126012,126012,126012,126012,126012,126012,126012,126012,126012,126012,126012,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,7
1,0,8,8,0,8,21,0,8,0,0,0,8,8,0,0,8,8,0,0,17,0,8,0,0,0,0,0,8,0,0,0,8,0,0,17,8,0,0,0,17,0,0,0,0,0,0,0,8,0,0,0,8,0,0,21,0,0,0,0,8,0,0,0,8,17,8,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,8,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,11,11,17,16,16,13,12,10,10,14,11,10,17,20,20,17,10,19,8,9,10,10,11,2,11,10,11,11,2,11,10,19,20,26,17,17,4,15,11,8,14,9,7,10,10,3,6,4,10,12,12,16,15,13,12,13,8,3,8,6,7,12,10,12,21,11,11,7,7,6,6,7,3,8,9,6,3,2,11,9,12,11,17,10,17,7,8,8,7,9,8,4,4,4,1,46,57,28,64,54,53,41,40,45,43,37,49,27,49,43,62,59,65,69,53,69,43,45,48,48,62,64,45,45,75,46,19,43,35,65,24,64,67,62,40,62,43,48,49,45,74,45,70,61,21.0,127911,127911,127911,127911,127911,127911,127911,127911,127911,127911,126518,126518,126518,126518,126518,126518,126518,126518,126518,126518,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,126012,126012,126012,126012,126012,126012,126012,126012,126012,126012,126012,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,4
1,0,0,8,0,0,17,0,0,0,0,0,0,8,0,0,17,0,0,0,17,0,8,0,0,0,8,0,8,0,0,0,8,0,0,17,8,0,0,0,17,0,0,0,0,0,0,0,8,0,0,0,8,0,0,21,0,0,0,0,8,0,8,0,8,8,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,14,18,15,19,16,17,15,13,15,11,18,13,13,19,22,21,26,14,21,11,15,15,14,13,3,11,14,16,10,4,15,14,23,20,30,18,26,9,17,13,11,17,13,13,13,15,8,10,10,13,21,20,21,19,20,17,18,16,10,20,17,15,18,19,22,28,17,22,13,15,13,12,16,9,15,13,17,13,6,19,15,22,17,30,24,26,13,20,20,14,21,13,10,12,15,10,46,57,28,64,54,53,41,40,45,43,37,49,27,49,43,62,59,65,69,53,69,43,45,48,48,62,64,45,45,75,46,19,43,35,65,24,64,67,62,40,62,43,48,49,45,74,45,70,61,21.0,127911,127911,127911,127911,127911,127911,127911,127911,127911,127911,126518,126518,126518,126518,126518,126518,126518,126518,126518,126518,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,126012,126012,126012,126012,126012,126012,126012,126012,126012,126012,126012,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,7
1,0,8,8,0,0,17,0,0,0,0,0,0,8,0,0,17,8,0,0,17,0,8,0,0,0,0,0,8,0,0,8,0,0,0,17,8,0,0,0,17,0,0,8,0,0,0,0,8,0,0,0,8,0,0,21,0,8,0,0,8,0,8,0,8,17,17,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,17,17,0,0,0,0,0,0,8,0,0,0,0,0,0,3,2,6,7,9,13,11,11,6,7,7,2,8,7,7,7,11,9,15,7,11,3,3,4,3,3,1,2,1,0,2,1,4,7,8,10,13,8,13,1,8,3,1,1,2,1,1,1,0,2,3,4,11,14,16,14,11,12,13,8,3,10,9,8,10,10,12,15,11,11,3,6,4,2,1,1,4,3,2,4,2,9,8,9,8,13,9,11,3,8,10,3,8,4,3,2,1,1,46,57,28,64,54,53,41,40,45,43,37,49,27,49,43,62,59,65,69,53,69,43,45,48,48,62,64,45,45,75,46,19,43,35,65,24,64,67,62,40,62,43,48,49,45,74,45,70,61,21.0,127911,127911,127911,127911,127911,127911,127911,127911,127911,127911,126518,126518,126518,126518,126518,126518,126518,126518,126518,126518,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,126012,126012,126012,126012,126012,126012,126012,126012,126012,126012,126012,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,1
1,0,8,17,0,0,28,0,0,0,0,8,8,8,0,0,28,8,0,0,21,0,8,0,0,0,8,0,8,0,0,0,8,0,0,21,8,0,0,0,8,0,0,8,0,0,0,0,8,0,0,0,8,0,0,21,0,8,0,0,8,0,0,0,8,21,17,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,17,17,0,0,0,0,0,8,0,0,0,0,0,0,0,8,10,12,13,13,17,14,17,14,13,13,11,14,13,10,17,18,18,24,9,19,4,13,9,8,8,1,8,7,10,10,2,13,12,17,15,26,17,20,9,16,8,7,10,7,6,7,7,2,7,8,10,15,15,18,17,16,16,15,13,8,12,13,12,14,15,18,23,15,20,7,9,9,9,10,4,10,10,11,9,1,14,12,18,15,23,14,19,7,14,13,10,14,9,7,9,10,3,46,57,28,64,54,53,41,40,45,43,37,49,27,49,43,62,59,65,69,53,69,43,45,48,48,62,64,45,45,75,46,19,43,35,65,24,64,67,62,40,62,43,48,49,45,74,45,70,61,21.0,127911,127911,127911,127911,127911,127911,127911,127911,127911,127911,126518,126518,126518,126518,126518,126518,126518,126518,126518,126518,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,126012,126012,126012,126012,126012,126012,126012,126012,126012,126012,126012,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,3
1,0,8,8,0,8,17,0,17,0,0,8,8,17,0,0,17,17,0,0,17,0,8,0,0,0,0,0,8,0,0,8,8,0,0,8,8,17,0,0,8,0,0,0,0,0,0,0,8,0,0,0,8,0,8,21,8,8,0,0,8,0,8,0,8,17,21,0,8,8,0,8,0,8,0,0,0,0,0,8,0,0,0,8,17,21,8,0,8,0,0,8,0,0,0,0,0,0,0,1,2,4,4,6,8,8,9,6,6,3,2,6,7,3,7,7,6,3,3,4,3,3,6,4,3,2,3,3,3,2,2,7,3,3,7,4,1,6,0,4,4,3,4,4,6,4,4,1,6,3,6,9,9,13,14,11,10,9,7,3,6,6,6,12,10,10,11,9,11,4,3,4,2,4,1,4,3,4,3,4,8,7,7,7,11,10,10,1,3,8,4,6,6,4,4,4,2,46,57,28,64,54,53,41,40,45,43,37,49,27,49,43,62,59,65,69,53,69,43,45,48,48,62,64,45,45,75,46,19,43,35,65,24,64,67,62,40,62,43,48,49,45,74,45,70,61,21.0,127911,127911,127911,127911,127911,127911,127911,127911,127911,127911,126518,126518,126518,126518,126518,126518,126518,126518,126518,126518,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,126012,126012,126012,126012,126012,126012,126012,126012,126012,126012,126012,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,4
1,0,8,8,0,0,8,0,0,0,0,0,0,8,0,0,17,0,0,0,17,0,8,0,0,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,8,0,0,17,0,0,0,0,8,0,0,0,0,8,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,8,0,0,0,0,0,0,0,3,9,11,13,11,15,12,13,13,13,11,9,13,13,8,13,13,15,18,9,13,4,7,7,3,4,2,7,7,4,7,2,11,9,14,15,19,14,18,4,13,8,7,11,9,7,8,8,4,7,9,10,17,10,17,17,16,14,17,15,9,14,13,11,17,17,17,21,13,15,7,7,8,6,8,1,10,10,11,8,4,13,11,17,14,21,14,19,9,13,13,10,14,8,8,9,11,7,46,57,28,64,54,53,41,40,45,43,37,49,27,49,43,62,59,65,69,53,69,43,45,48,48,62,64,45,45,75,46,19,43,35,65,24,64,67,62,40,62,43,48,49,45,74,45,70,61,21.0,127911,127911,127911,127911,127911,127911,127911,127911,127911,127911,126518,126518,126518,126518,126518,126518,126518,126518,126518,126518,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,126012,126012,126012,126012,126012,126012,126012,126012,126012,126012,126012,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,4
1,0,0,8,0,0,8,0,0,0,0,0,8,8,0,0,17,8,0,0,17,0,8,0,0,0,0,0,8,0,0,0,8,0,0,17,8,0,0,0,8,0,0,8,0,0,0,0,8,0,0,0,8,0,0,21,0,0,0,0,8,0,0,0,8,17,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,17,17,0,0,0,0,0,8,0,0,0,0,0,0,0,3,4,6,8,7,14,11,11,11,7,7,4,6,4,7,11,13,15,17,12,15,4,9,7,4,4,1,8,7,6,2,1,7,3,14,15,19,13,14,7,10,8,7,10,7,6,7,4,1,6,3,6,8,6,14,13,10,9,13,8,2,6,6,7,9,7,7,11,6,8,3,7,6,4,4,2,6,3,6,2,2,6,6,12,4,9,4,10,3,6,7,4,6,4,4,4,3,3,46,57,28,64,54,53,41,40,45,43,37,49,27,49,43,62,59,65,69,53,69,43,45,48,48,62,64,45,45,75,46,19,43,35,65,24,64,67,62,40,62,43,48,49,45,74,45,70,61,21.0,127911,127911,127911,127911,127911,127911,127911,127911,127911,127911,126518,126518,126518,126518,126518,126518,126518,126518,126518,126518,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,126012,126012,126012,126012,126012,126012,126012,126012,126012,126012,126012,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,3
1,0,8,8,0,0,17,0,0,0,0,0,8,8,0,0,17,0,0,0,17,0,8,0,0,0,8,0,8,0,0,0,0,0,0,8,8,0,0,0,17,0,0,8,0,0,0,0,8,0,0,0,8,0,0,21,0,8,0,0,8,0,8,0,8,17,17,0,0,0,0,8,0,8,0,0,0,0,0,8,0,0,0,8,17,17,0,0,0,0,0,0,8,0,0,0,0,0,0,2,4,6,4,6,17,12,12,13,11,8,6,14,10,7,17,17,17,17,9,16,4,3,4,4,10,2,2,4,6,4,2,7,7,19,15,23,17,15,3,13,10,4,11,6,3,4,4,0,4,3,2,4,1,14,15,11,10,15,10,4,4,4,6,7,3,12,23,11,17,4,7,4,2,7,2,4,4,6,3,2,4,7,7,11,17,12,19,7,11,8,4,8,6,4,4,8,2,46,57,28,64,54,53,41,40,45,43,37,49,27,49,43,62,59,65,69,53,69,43,45,48,48,62,64,45,45,75,46,19,43,35,65,24,64,67,62,40,62,43,48,49,45,74,45,70,61,21.0,127911,127911,127911,127911,127911,127911,127911,127911,127911,127911,126518,126518,126518,126518,126518,126518,126518,126518,126518,126518,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,126012,126012,126012,126012,126012,126012,126012,126012,126012,126012,126012,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,3
1,0,8,8,0,0,17,0,8,0,0,8,8,8,0,0,17,8,0,0,17,0,8,0,0,0,0,0,8,0,0,8,8,0,0,21,8,8,0,0,17,0,0,8,0,0,0,0,8,0,0,0,8,0,8,21,0,8,0,0,8,0,8,0,8,17,17,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,21,17,0,0,0,0,0,8,0,0,0,0,0,0,0,13,9,11,13,12,20,16,19,14,13,13,9,11,11,9,17,20,21,18,4,16,13,17,13,10,11,3,10,13,15,10,4,13,10,23,17,30,21,20,9,17,13,13,19,13,7,11,13,6,9,8,9,17,10,14,17,14,13,17,13,9,14,12,9,13,13,13,23,13,15,8,11,10,9,10,6,9,9,15,10,4,12,11,16,11,18,10,20,9,13,16,10,13,9,8,9,8,1,46,57,28,64,54,53,41,40,45,43,37,49,27,49,43,62,59,65,69,53,69,43,45,48,48,62,64,45,45,75,46,19,43,35,65,24,64,67,62,40,62,43,48,49,45,74,45,70,61,21.0,127911,127911,127911,127911,127911,127911,127911,127911,127911,127911,126518,126518,126518,126518,126518,126518,126518,126518,126518,126518,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,126012,126012,126012,126012,126012,126012,126012,126012,126012,126012,126012,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,4
1,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,8,0,0,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,8,0,0,17,0,0,0,0,8,0,0,0,0,8,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,9,8,8,15,13,16,11,13,11,4,4,7,3,4,11,17,18,4,17,4,7,6,4,3,1,1,1,3,4,2,13,9,19,17,26,15,17,7,16,7,7,11,4,3,3,1,1,9,9,10,17,8,18,17,16,13,15,13,9,15,13,12,17,14,17,21,13,17,8,9,6,4,8,4,10,9,10,10,2,13,13,14,13,22,13,20,9,14,13,10,13,8,7,8,11,6,46,57,28,64,54,53,41,40,45,43,37,49,27,49,43,62,59,65,69,53,69,43,45,48,48,62,64,45,45,75,46,19,43,35,65,24,64,67,62,40,62,43,48,49,45,74,45,70,61,21.0,127911,127911,127911,127911,127911,127911,127911,127911,127911,127911,126518,126518,126518,126518,126518,126518,126518,126518,126518,126518,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,126012,126012,126012,126012,126012,126012,126012,126012,126012,126012,126012,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,4
1,0,8,8,0,0,8,0,0,0,0,0,8,8,0,0,17,8,0,0,8,0,8,0,0,0,0,0,8,0,0,0,8,0,0,17,8,0,0,0,17,0,0,8,0,0,0,0,8,0,0,0,8,0,0,21,0,8,0,0,8,0,8,0,8,17,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,17,17,0,0,0,0,0,0,0,0,8,0,0,0,0,2,1,2,7,7,14,11,12,9,7,8,2,6,7,7,4,4,9,14,4,13,3,9,9,8,4,1,2,3,2,4,1,4,4,13,11,13,9,14,3,10,8,4,7,7,6,7,3,1,4,4,6,12,11,16,14,13,12,13,10,4,13,12,11,14,13,14,19,11,14,4,9,8,6,4,2,8,7,9,3,2,11,8,14,13,17,12,15,6,9,13,4,8,4,7,6,4,0,46,57,28,64,54,53,41,40,45,43,37,49,27,49,43,62,59,65,69,53,69,43,45,48,48,62,64,45,45,75,46,19,43,35,65,24,64,67,62,40,62,43,48,49,45,74,45,70,61,21.0,127911,127911,127911,127911,127911,127911,127911,127911,127911,127911,126518,126518,126518,126518,126518,126518,126518,126518,126518,126518,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,126012,126012,126012,126012,126012,126012,126012,126012,126012,126012,126012,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,1
1,0,8,8,0,0,17,0,0,0,0,8,0,8,0,0,8,0,0,0,17,0,8,0,0,0,0,0,8,0,0,0,0,0,0,8,8,0,0,0,17,0,0,8,0,0,0,0,0,0,0,0,8,0,0,21,0,8,0,0,8,0,8,0,8,17,17,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,17,17,0,0,0,0,0,8,0,0,0,0,0,0,0,4,2,4,7,7,14,12,11,8,9,7,4,6,7,8,8,11,13,15,9,16,4,11,7,7,7,1,4,4,4,4,1,4,3,15,13,21,13,13,1,10,10,7,10,6,7,7,7,1,6,3,6,6,11,12,11,10,7,11,8,3,8,4,9,7,8,12,19,11,13,4,9,6,4,4,2,4,4,7,3,2,6,8,10,8,13,10,17,6,9,7,8,9,6,7,8,8,2,46,57,28,64,54,53,41,40,45,43,37,49,27,49,43,62,59,65,69,53,69,43,45,48,48,62,64,45,45,75,46,19,43,35,65,24,64,67,62,40,62,43,48,49,45,74,45,70,61,21.0,127911,127911,127911,127911,127911,127911,127911,127911,127911,127911,126518,126518,126518,126518,126518,126518,126518,126518,126518,126518,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,126012,126012,126012,126012,126012,126012,126012,126012,126012,126012,126012,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,3
1,8,8,17,8,0,45,0,8,0,0,8,8,17,0,0,49,17,0,8,21,0,8,0,0,0,8,0,8,0,0,8,0,0,0,45,8,0,0,8,17,0,8,8,8,0,0,0,8,0,17,0,8,0,8,42,8,8,0,0,17,0,8,0,8,42,21,0,8,8,0,8,0,8,0,0,0,0,0,8,0,0,0,8,34,17,0,0,8,0,0,8,8,0,0,0,0,0,0,8,6,9,11,13,17,13,13,11,9,10,6,13,10,10,11,15,15,26,12,15,8,9,11,8,7,3,10,8,10,6,1,11,13,20,17,21,14,21,7,13,15,8,10,10,9,8,7,4,7,9,12,19,16,22,19,17,17,17,15,8,17,14,11,14,17,18,20,13,15,7,9,8,6,4,6,9,10,7,6,2,13,11,18,15,24,17,19,9,14,11,10,13,8,7,6,8,8,46,57,28,64,54,53,41,40,45,43,37,49,27,49,43,62,59,65,69,53,69,43,45,48,48,62,64,45,45,75,46,19,43,35,65,24,64,67,62,40,62,43,48,49,45,74,45,70,61,21.0,127911,127911,127911,127911,127911,127911,127911,127911,127911,127911,126518,126518,126518,126518,126518,126518,126518,126518,126518,126518,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,126012,126012,126012,126012,126012,126012,126012,126012,126012,126012,126012,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,7
1,0,8,17,8,0,49,0,0,0,0,8,8,8,0,0,34,8,0,0,21,0,8,0,0,0,8,0,8,8,0,0,8,0,0,28,8,0,0,0,17,0,0,8,0,0,0,0,8,0,8,0,8,0,0,42,0,8,0,0,8,0,8,0,8,34,21,0,8,0,0,17,0,0,0,0,0,0,0,8,0,0,0,8,28,17,0,0,8,0,0,8,8,0,8,0,0,0,0,8,6,9,11,10,19,17,15,14,16,13,9,11,11,12,13,13,14,20,12,16,7,11,10,10,10,2,9,10,8,7,2,11,13,14,13,15,9,14,3,8,10,7,10,9,11,8,8,8,17,14,17,26,12,26,21,21,18,18,16,14,21,21,17,26,24,24,28,18,22,17,17,17,14,22,13,22,19,26,16,4,23,18,27,20,33,21,26,15,20,24,20,26,17,17,18,23,13,46,57,28,64,54,53,41,40,45,43,37,49,27,49,43,62,59,65,69,53,69,43,45,48,48,62,64,45,45,75,46,19,43,35,65,24,64,67,62,40,62,43,48,49,45,74,45,70,61,21.0,127911,127911,127911,127911,127911,127911,127911,127911,127911,127911,126518,126518,126518,126518,126518,126518,126518,126518,126518,126518,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,126012,126012,126012,126012,126012,126012,126012,126012,126012,126012,126012,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,12
1,0,8,8,0,0,42,0,0,0,0,8,0,8,0,0,34,0,0,0,17,0,8,0,0,0,8,0,8,0,0,0,8,0,0,28,8,0,0,0,17,0,0,8,0,0,0,0,8,0,0,0,0,0,0,34,0,0,0,0,8,0,8,0,0,28,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,21,17,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,11,13,11,17,16,17,13,12,10,9,13,11,13,11,13,15,24,13,15,7,7,10,8,7,2,10,10,8,9,2,13,12,17,18,21,15,22,3,13,13,10,17,11,11,10,7,8,6,8,10,20,13,22,20,20,20,17,13,11,20,14,12,18,17,21,20,15,20,10,7,9,6,10,9,9,10,7,6,4,17,12,17,17,23,16,19,9,15,16,11,17,8,7,6,10,7,46,57,28,64,54,53,41,40,45,43,37,49,27,49,43,62,59,65,69,53,69,43,45,48,48,62,64,45,45,75,46,19,43,35,65,24,64,67,62,40,62,43,48,49,45,74,45,70,61,21.0,127911,127911,127911,127911,127911,127911,127911,127911,127911,127911,126518,126518,126518,126518,126518,126518,126518,126518,126518,126518,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,126012,126012,126012,126012,126012,126012,126012,126012,126012,126012,126012,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,9
1,0,8,17,0,0,28,0,0,0,0,0,0,8,0,0,49,8,0,0,17,0,8,0,0,0,8,0,8,0,0,8,8,0,0,54,8,0,0,0,17,0,0,8,0,0,0,0,0,0,8,0,8,0,0,34,0,8,0,0,8,0,0,0,8,42,17,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,8,42,17,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,11,13,16,19,14,16,14,13,11,10,13,13,13,17,20,18,20,10,17,7,11,13,10,13,4,11,10,12,10,1,13,10,19,18,26,15,17,4,13,11,10,13,10,9,11,11,3,11,10,15,21,17,28,22,20,17,19,16,11,17,17,15,22,21,20,28,17,20,14,16,15,13,15,9,17,13,20,14,2,20,16,26,19,24,18,28,13,18,17,15,18,13,10,12,13,6,46,57,28,64,54,53,41,40,45,43,37,49,27,49,43,62,59,65,69,53,69,43,45,48,48,62,64,45,45,75,46,19,43,35,65,24,64,67,62,40,62,43,48,49,45,74,45,70,61,21.0,127911,127911,127911,127911,127911,127911,127911,127911,127911,127911,126518,126518,126518,126518,126518,126518,126518,126518,126518,126518,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,126012,126012,126012,126012,126012,126012,126012,126012,126012,126012,126012,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,9
1,0,8,17,0,0,17,0,8,0,0,0,8,8,0,0,21,8,0,0,17,0,8,0,0,0,0,0,8,8,0,0,8,0,0,21,8,0,0,0,17,0,0,8,0,0,0,0,8,0,8,0,8,0,0,21,0,8,0,0,8,0,8,0,8,21,17,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,17,17,0,0,0,0,0,8,0,0,0,0,0,0,0,10,6,12,15,13,20,16,15,14,15,13,9,16,13,13,20,21,17,21,12,16,7,9,10,8,10,3,13,11,11,7,6,13,12,21,20,21,15,21,10,16,13,8,14,10,6,10,8,2,7,4,13,20,13,21,19,14,16,13,13,8,15,15,14,18,17,17,20,13,17,10,7,6,6,4,6,4,7,6,6,6,17,12,22,15,21,16,17,9,15,13,11,11,8,4,8,7,6,46,57,28,64,54,53,41,40,45,43,37,49,27,49,43,62,59,65,69,53,69,43,45,48,48,62,64,45,45,75,46,19,43,35,65,24,64,67,62,40,62,43,48,49,45,74,45,70,61,21.0,127911,127911,127911,127911,127911,127911,127911,127911,127911,127911,126518,126518,126518,126518,126518,126518,126518,126518,126518,126518,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,126012,126012,126012,126012,126012,126012,126012,126012,126012,126012,126012,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,7
1,0,8,8,0,0,21,0,0,0,0,0,8,8,0,0,21,8,0,0,21,0,8,0,0,0,0,0,8,0,0,0,8,0,0,21,8,0,0,0,17,0,0,8,0,0,0,0,8,0,0,0,8,0,0,17,0,0,0,0,8,0,8,0,0,17,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,13,18,14,19,14,17,13,13,14,10,14,13,16,17,17,18,26,14,19,10,11,9,8,8,4,13,11,13,13,4,11,13,21,16,26,17,24,7,15,13,8,15,13,9,13,11,6,10,4,10,17,16,18,17,14,14,18,13,9,17,12,13,17,17,16,20,13,15,7,7,4,2,8,4,13,10,15,6,4,12,13,20,15,22,16,20,9,14,13,10,13,9,4,6,7,7,46,57,28,64,54,53,41,40,45,43,37,49,27,49,43,62,59,65,69,53,69,43,45,48,48,62,64,45,45,75,46,19,43,35,65,24,64,67,62,40,62,43,48,49,45,74,45,70,61,21.0,127911,127911,127911,127911,127911,127911,127911,127911,127911,127911,126518,126518,126518,126518,126518,126518,126518,126518,126518,126518,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,126012,126012,126012,126012,126012,126012,126012,126012,126012,126012,126012,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,8
